"Aasta","Maakond","Kultuur","Taimekaitsevahendid kokku Kogus","Taimekaitsevahendid kokku Kogus töödeldud hektari kohta","Putukatõrjevahendid Kogus","Putukatõrjevahendid Kogus töödeldud hektari kohta","Seenhaiguste tõrjevahendid Kogus","Seenhaiguste tõrjevahendid Kogus töödeldud hektari kohta","Umbrohutõrjevahendid Kogus","Umbrohutõrjevahendid Kogus töödeldud hektari kohta","Puhtimispreparaadid Kogus","Puhtimispreparaadid Kogus töödeldud hektari kohta","Kasvuregulaatorid Kogus","Kasvuregulaatorid Kogus töödeldud hektari kohta","Desikandid Kogus","Desikandid Kogus töödeldud hektari kohta","Molluskitsiidid Kogus","Molluskitsiidid Kogus töödeldud hektari kohta"
"2010","Viljandi maakond","Tehnilised kultuurid",28731.74,..,1623.88,..,5516.82,..,21591.04,..,0.00,..,0.00,..,0.00,..,..,..
"2010","Viljandi maakond","Avamaaköögivili",340.80,..,45.21,..,22.89,..,272.70,..,0.00,..,0.00,..,0.00,..,..,..
"2010","Viljandi maakond","Katmikkultuurid",33.85,..,0.00,..,33.85,..,0.00,..,0.00,..,0.00,..,0.00,..,..,..
"2010","Viljandi maakond","Viljapuud ja marjapõõsad",141.53,..,83.96,..,57.57,..,0.00,..,0.00,..,0.00,..,0.00,..,..,..
"2010","Viljandi maakond","Maasikad",0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,..,..
"2010","Viljandi maakond","Muud kultuurid",2373.37,..,0.32,..,56.97,..,2316.08,..,0.00,..,0.00,..,0.00,..,..,..
"2010","Võru maakond","Kultuurid kokku",22715.56,..,908.02,..,2812.34,..,18553.38,..,14.95,..,418.66,..,8.21,..,..,..
"2010","Võru maakond","Teravili",8774.40,..,98.16,..,209.12,..,8033.51,..,14.95,..,418.66,..,0.00,..,..,..
"2010","Võru maakond","Kaunvili",270.07,..,0.00,..,0.00,..,270.07,..,0.00,..,0.00,..,0.00,..,..,..
"2010","Võru maakond","Kartul",1948.42,..,0.00,..,1914.94,..,25.27,..,0.00,..,0.00,..,8.21,..,..,..
"2010","Võru maakond","Söödakultuurid",4208.46,..,0.00,..,0.00,..,4208.46,..,0.00,..,0.00,..,0.00,..,..,..
"2010","Võru maakond","Tehnilised kultuurid",6178.01,..,799.12,..,658.22,..,4720.67,..,0.00,..,0.00,..,0.00,..,..,..
"2010","Võru maakond","Avamaaköögivili",130.18,..,10.74,..,0.00,..,119.44,..,0.00,..,0.00,..,0.00,..,..,..
"2010","Võru maakond","Katmikkultuurid",0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,..,..
"2010","Võru maakond","Viljapuud ja marjapõõsad",0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,0.00,..,..,..
"2010","Võru maakond","Maasikad",30.06,..,0.00,..,30.06,..,0.00,..,0.00,..,0.00,..,0.00,..,..,..
"2010","Võru maakond","Muud kultuurid",1175.96,..,0.00,..,0.00,..,1175.96,..,0.00,..,0.00,..,0.00,..,..,..
"2011","Kogu Eesti","Kultuurid kokku",804214.47,..,50120.43,..,92812.88,..,635321.97,..,..,..,25938.80,..,..,..,20.38,..
"2011","Kogu Eesti","Teravili",512907.46,..,23449.37,..,53321.43,..,410273.04,..,..,..,25863.63,..,..,..,0.00,..
"2011","Kogu Eesti","Kaunvili",5806.33,..,304.22,..,0.00,..,5502.11,..,..,..,0.00,..,..,..,0.00,..
"2011","Kogu Eesti","Kartul",16780.36,..,1316.44,..,13321.63,..,2142.29,..,..,..,0.00,..,..,..,0.00,..
"2011","Kogu Eesti","Söödakultuurid",48889.56,..,118.91,..,45.88,..,48657.52,..,..,..,67.24,..,..,..,0.00,..
"2011","Kogu Eesti","Tehnilised kultuurid",203498.45,..,24446.40,..,24993.35,..,154050.77,..,..,..,7.93,..,..,..,0.00,..
"2011","Kogu Eesti","Avamaaköögivili",3611.40,..,189.51,..,520.12,..,2881.39,..,..,..,0.00,..,..,..,20.38,..
"2011","Kogu Eesti","Katmikkultuurid",17.83,..,3.23,..,14.60,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Kogu Eesti","Viljapuud ja marjapõõsad",824.07,..,82.60,..,335.16,..,406.31,..,..,..,0.00,..,..,..,0.00,..
"2011","Kogu Eesti","Maasikad",348.36,..,88.75,..,76.44,..,183.18,..,..,..,0.00,..,..,..,0.00,..
"2011","Kogu Eesti","Muud kultuurid",11530.65,..,121.00,..,184.26,..,11225.38,..,..,..,0.00,..,..,..,0.00,..
"2011","Harju maakond","Kultuurid kokku",52045.15,..,3260.38,..,7667.95,..,40167.73,..,..,..,928.71,..,..,..,20.38,..
"2011","Harju maakond","Teravili",35463.44,..,1883.89,..,3449.13,..,29201.71,..,..,..,928.71,..,..,..,0.00,..
"2011","Harju maakond","Kaunvili",8.88,..,2.76,..,0.00,..,6.12,..,..,..,0.00,..,..,..,0.00,..
"2011","Harju maakond","Kartul",3267.80,..,24.40,..,2908.37,..,335.03,..,..,..,0.00,..,..,..,0.00,..
"2011","Harju maakond","Söödakultuurid",840.08,..,0.00,..,0.00,..,840.08,..,..,..,0.00,..,..,..,0.00,..
"2011","Harju maakond","Tehnilised kultuurid",8795.80,..,1187.54,..,875.24,..,6733.02,..,..,..,0.00,..,..,..,0.00,..
"2011","Harju maakond","Avamaaköögivili",2508.77,..,120.34,..,317.50,..,2050.55,..,..,..,0.00,..,..,..,20.38,..
"2011","Harju maakond","Katmikkultuurid",8.65,..,0.20,..,8.45,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Harju maakond","Viljapuud ja marjapõõsad",18.21,..,4.25,..,13.96,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Harju maakond","Maasikad",29.38,..,13.38,..,5.00,..,11.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Harju maakond","Muud kultuurid",1104.15,..,23.62,..,90.30,..,990.23,..,..,..,0.00,..,..,..,0.00,..
"2011","Hiiu maakond","Kultuurid kokku",1978.56,..,0.44,..,2.81,..,1975.31,..,..,..,0.00,..,..,..,0.00,..
"2011","Hiiu maakond","Teravili",1313.11,..,0.00,..,0.00,..,1313.11,..,..,..,0.00,..,..,..,0.00,..
"2011","Hiiu maakond","Kaunvili",79.35,..,0.00,..,0.00,..,79.35,..,..,..,0.00,..,..,..,0.00,..
"2011","Hiiu maakond","Kartul",6.19,..,0.00,..,1.41,..,4.78,..,..,..,0.00,..,..,..,0.00,..
"2011","Hiiu maakond","Söödakultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Hiiu maakond","Tehnilised kultuurid",555.66,..,0.00,..,0.00,..,555.66,..,..,..,0.00,..,..,..,0.00,..
"2011","Hiiu maakond","Avamaaköögivili",5.25,..,0.44,..,1.40,..,3.41,..,..,..,0.00,..,..,..,0.00,..
"2011","Hiiu maakond","Katmikkultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Hiiu maakond","Viljapuud ja marjapõõsad",19.00,..,0.00,..,0.00,..,19.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Hiiu maakond","Maasikad",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Hiiu maakond","Muud kultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Ida-Viru maakond","Kultuurid kokku",21937.15,..,787.99,..,2313.81,..,18828.62,..,..,..,6.73,..,..,..,0.00,..
"2011","Ida-Viru maakond","Teravili",10041.13,..,141.75,..,965.47,..,8927.18,..,..,..,6.73,..,..,..,0.00,..
"2011","Ida-Viru maakond","Kaunvili",96.95,..,4.19,..,0.00,..,92.76,..,..,..,0.00,..,..,..,0.00,..
"2011","Ida-Viru maakond","Kartul",16.18,..,0.03,..,12.03,..,4.12,..,..,..,0.00,..,..,..,0.00,..
"2011","Ida-Viru maakond","Söödakultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Ida-Viru maakond","Tehnilised kultuurid",11779.36,..,640.01,..,1336.31,..,9803.05,..,..,..,0.00,..,..,..,0.00,..
"2011","Ida-Viru maakond","Avamaaköögivili",3.28,..,1.77,..,0.00,..,1.51,..,..,..,0.00,..,..,..,0.00,..
"2011","Ida-Viru maakond","Katmikkultuurid",0.14,..,0.14,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Ida-Viru maakond","Viljapuud ja marjapõõsad",0.11,..,0.11,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Ida-Viru maakond","Maasikad",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Ida-Viru maakond","Muud kultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Jõgeva maakond","Kultuurid kokku",73752.24,..,4642.14,..,11495.24,..,53615.98,..,..,..,3998.87,..,..,..,0.00,..
"2011","Jõgeva maakond","Teravili",44468.64,..,696.37,..,5613.64,..,34159.76,..,..,..,3998.87,..,..,..,0.00,..
"2011","Jõgeva maakond","Kaunvili",198.17,..,12.89,..,0.00,..,185.28,..,..,..,0.00,..,..,..,0.00,..
"2011","Jõgeva maakond","Kartul",3372.26,..,619.09,..,2365.06,..,388.11,..,..,..,0.00,..,..,..,0.00,..
"2011","Jõgeva maakond","Söödakultuurid",2958.76,..,0.00,..,0.00,..,2958.76,..,..,..,0.00,..,..,..,0.00,..
"2011","Jõgeva maakond","Tehnilised kultuurid",22134.44,..,3263.65,..,3501.37,..,15369.42,..,..,..,0.00,..,..,..,0.00,..
"2011","Jõgeva maakond","Avamaaköögivili",511.48,..,22.06,..,0.00,..,489.42,..,..,..,0.00,..,..,..,0.00,..
"2011","Jõgeva maakond","Katmikkultuurid",1.81,..,1.81,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Jõgeva maakond","Viljapuud ja marjapõõsad",12.27,..,0.31,..,8.97,..,2.99,..,..,..,0.00,..,..,..,0.00,..
"2011","Jõgeva maakond","Maasikad",14.56,..,5.31,..,6.20,..,3.05,..,..,..,0.00,..,..,..,0.00,..
"2011","Jõgeva maakond","Muud kultuurid",79.85,..,20.65,..,0.00,..,59.20,..,..,..,0.00,..,..,..,0.00,..
"2011","Järva maakond","Kultuurid kokku",100963.23,..,6486.20,..,7963.37,..,83242.24,..,..,..,3271.42,..,..,..,0.00,..
"2011","Järva maakond","Teravili",68248.79,..,3169.49,..,5091.81,..,56783.31,..,..,..,3204.18,..,..,..,0.00,..
"2011","Järva maakond","Kaunvili",34.13,..,7.58,..,0.00,..,26.54,..,..,..,0.00,..,..,..,0.00,..
"2011","Järva maakond","Kartul",172.83,..,0.00,..,147.45,..,25.38,..,..,..,0.00,..,..,..,0.00,..
"2011","Järva maakond","Söödakultuurid",9215.24,..,0.00,..,0.00,..,9148.00,..,..,..,67.24,..,..,..,0.00,..
"2011","Järva maakond","Tehnilised kultuurid",22285.70,..,3309.13,..,2724.11,..,16252.46,..,..,..,0.00,..,..,..,0.00,..
"2011","Järva maakond","Avamaaköögivili",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Järva maakond","Katmikkultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Järva maakond","Viljapuud ja marjapõõsad",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Järva maakond","Maasikad",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Järva maakond","Muud kultuurid",1006.55,..,0.00,..,0.00,..,1006.55,..,..,..,0.00,..,..,..,0.00,..
"2011","Lääne maakond","Kultuurid kokku",32880.22,..,3689.72,..,2318.24,..,26511.36,..,..,..,360.91,..,..,..,0.00,..
"2011","Lääne maakond","Teravili",21973.46,..,1797.81,..,1557.48,..,18257.27,..,..,..,360.91,..,..,..,0.00,..
"2011","Lääne maakond","Kaunvili",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Lääne maakond","Kartul",382.26,..,9.89,..,356.19,..,16.18,..,..,..,0.00,..,..,..,0.00,..
"2011","Lääne maakond","Söödakultuurid",939.08,..,0.00,..,0.00,..,939.08,..,..,..,0.00,..,..,..,0.00,..
"2011","Lääne maakond","Tehnilised kultuurid",9568.29,..,1878.58,..,399.37,..,7290.34,..,..,..,0.00,..,..,..,0.00,..
"2011","Lääne maakond","Avamaaköögivili",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Lääne maakond","Katmikkultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Lääne maakond","Viljapuud ja marjapõõsad",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Lääne maakond","Maasikad",8.64,..,3.44,..,5.20,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Lääne maakond","Muud kultuurid",8.49,..,0.00,..,0.00,..,8.49,..,..,..,0.00,..,..,..,0.00,..
"2011","Lääne-Viru maakond","Kultuurid kokku",122716.66,..,5183.78,..,13470.05,..,101221.07,..,..,..,2841.76,..,..,..,0.00,..
"2011","Lääne-Viru maakond","Teravili",81123.33,..,1915.59,..,7982.46,..,68383.52,..,..,..,2841.76,..,..,..,0.00,..
"2011","Lääne-Viru maakond","Kaunvili",2060.85,..,90.35,..,0.00,..,1970.50,..,..,..,0.00,..,..,..,0.00,..
"2011","Lääne-Viru maakond","Kartul",1876.85,..,81.68,..,1546.63,..,248.55,..,..,..,0.00,..,..,..,0.00,..
"2011","Lääne-Viru maakond","Söödakultuurid",5135.84,..,0.00,..,0.00,..,5135.84,..,..,..,0.00,..,..,..,0.00,..
"2011","Lääne-Viru maakond","Tehnilised kultuurid",31874.51,..,3077.72,..,3838.70,..,24958.09,..,..,..,0.00,..,..,..,0.00,..
"2011","Lääne-Viru maakond","Avamaaköögivili",9.71,..,1.40,..,8.31,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Lääne-Viru maakond","Katmikkultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Lääne-Viru maakond","Viljapuud ja marjapõõsad",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Lääne-Viru maakond","Maasikad",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Lääne-Viru maakond","Muud kultuurid",635.56,..,17.04,..,93.96,..,524.56,..,..,..,0.00,..,..,..,0.00,..
"2011","Põlva maakond","Kultuurid kokku",38569.51,..,1540.48,..,3574.64,..,32732.95,..,..,..,721.44,..,..,..,0.00,..
"2011","Põlva maakond","Teravili",24263.84,..,480.64,..,2670.83,..,20390.94,..,..,..,721.44,..,..,..,0.00,..
"2011","Põlva maakond","Kaunvili",506.95,..,54.86,..,0.00,..,452.09,..,..,..,0.00,..,..,..,0.00,..
"2011","Põlva maakond","Kartul",259.68,..,91.16,..,121.51,..,47.01,..,..,..,0.00,..,..,..,0.00,..
"2011","Põlva maakond","Söödakultuurid",3512.04,..,0.00,..,43.88,..,3468.16,..,..,..,0.00,..,..,..,0.00,..
"2011","Põlva maakond","Tehnilised kultuurid",9954.45,..,906.46,..,726.85,..,8321.14,..,..,..,0.00,..,..,..,0.00,..
"2011","Põlva maakond","Avamaaköögivili",19.00,..,2.18,..,0.00,..,16.82,..,..,..,0.00,..,..,..,0.00,..
"2011","Põlva maakond","Katmikkultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Põlva maakond","Viljapuud ja marjapõõsad",3.78,..,2.85,..,0.93,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Põlva maakond","Maasikad",42.13,..,2.33,..,10.64,..,29.16,..,..,..,0.00,..,..,..,0.00,..
"2011","Põlva maakond","Muud kultuurid",7.64,..,0.00,..,0.00,..,7.64,..,..,..,0.00,..,..,..,0.00,..
"2011","Pärnu maakond","Kultuurid kokku",52814.45,..,2530.74,..,2554.85,..,46914.49,..,..,..,814.37,..,..,..,0.00,..
"2011","Pärnu maakond","Teravili",33782.88,..,1368.34,..,1801.80,..,29798.36,..,..,..,814.37,..,..,..,0.00,..
"2011","Pärnu maakond","Kaunvili",488.73,..,0.00,..,0.00,..,488.73,..,..,..,0.00,..,..,..,0.00,..
"2011","Pärnu maakond","Kartul",147.55,..,8.87,..,102.06,..,36.62,..,..,..,0.00,..,..,..,0.00,..
"2011","Pärnu maakond","Söödakultuurid",5738.95,..,0.75,..,0.00,..,5738.20,..,..,..,0.00,..,..,..,0.00,..
"2011","Pärnu maakond","Tehnilised kultuurid",10026.54,..,1139.35,..,615.03,..,8272.17,..,..,..,0.00,..,..,..,0.00,..
"2011","Pärnu maakond","Avamaaköögivili",56.11,..,11.38,..,20.81,..,23.93,..,..,..,0.00,..,..,..,0.00,..
"2011","Pärnu maakond","Katmikkultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Pärnu maakond","Viljapuud ja marjapõõsad",17.21,..,2.06,..,15.15,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Pärnu maakond","Maasikad",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Pärnu maakond","Muud kultuurid",2556.48,..,0.00,..,0.00,..,2556.48,..,..,..,0.00,..,..,..,0.00,..
"2011","Rapla maakond","Kultuurid kokku",50250.77,..,5789.28,..,6283.01,..,36689.39,..,..,..,1489.08,..,..,..,0.00,..
"2011","Rapla maakond","Teravili",35220.44,..,3216.96,..,4551.58,..,25962.82,..,..,..,1489.08,..,..,..,0.00,..
"2011","Rapla maakond","Kaunvili",36.03,..,11.73,..,0.00,..,24.31,..,..,..,0.00,..,..,..,0.00,..
"2011","Rapla maakond","Kartul",352.52,..,0.00,..,271.05,..,81.48,..,..,..,0.00,..,..,..,0.00,..
"2011","Rapla maakond","Söödakultuurid",3733.45,..,39.73,..,0.00,..,3693.72,..,..,..,0.00,..,..,..,0.00,..
"2011","Rapla maakond","Tehnilised kultuurid",10530.69,..,2519.53,..,1459.79,..,6551.37,..,..,..,0.00,..,..,..,0.00,..
"2011","Rapla maakond","Avamaaköögivili",1.34,..,1.34,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Rapla maakond","Katmikkultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Rapla maakond","Viljapuud ja marjapõõsad",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Rapla maakond","Maasikad",0.60,..,0.00,..,0.60,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Rapla maakond","Muud kultuurid",375.70,..,0.00,..,0.00,..,375.70,..,..,..,0.00,..,..,..,0.00,..
"2011","Saare maakond","Kultuurid kokku",13606.79,..,448.06,..,312.84,..,12845.89,..,..,..,0.00,..,..,..,0.00,..
"2011","Saare maakond","Teravili",5811.19,..,90.30,..,92.41,..,5628.49,..,..,..,0.00,..,..,..,0.00,..
"2011","Saare maakond","Kaunvili",7.00,..,0.00,..,0.00,..,7.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Saare maakond","Kartul",5.32,..,4.67,..,0.00,..,0.65,..,..,..,0.00,..,..,..,0.00,..
"2011","Saare maakond","Söödakultuurid",2247.34,..,0.00,..,2.00,..,2245.34,..,..,..,0.00,..,..,..,0.00,..
"2011","Saare maakond","Tehnilised kultuurid",4066.34,..,338.43,..,218.44,..,3509.47,..,..,..,0.00,..,..,..,0.00,..
"2011","Saare maakond","Avamaaköögivili",83.05,..,6.24,..,0.00,..,76.81,..,..,..,0.00,..,..,..,0.00,..
"2011","Saare maakond","Katmikkultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Saare maakond","Viljapuud ja marjapõõsad",8.42,..,8.42,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Saare maakond","Maasikad",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Saare maakond","Muud kultuurid",1378.12,..,0.00,..,0.00,..,1378.12,..,..,..,0.00,..,..,..,0.00,..
"2011","Tartu maakond","Kultuurid kokku",109487.42,..,5606.96,..,17554.67,..,80451.35,..,..,..,5874.44,..,..,..,0.00,..
"2011","Tartu maakond","Teravili",69959.52,..,2915.60,..,10707.67,..,50469.75,..,..,..,5866.51,..,..,..,0.00,..
"2011","Tartu maakond","Kaunvili",398.98,..,67.11,..,0.00,..,331.87,..,..,..,0.00,..,..,..,0.00,..
"2011","Tartu maakond","Kartul",2959.12,..,442.01,..,1910.85,..,606.27,..,..,..,0.00,..,..,..,0.00,..
"2011","Tartu maakond","Söödakultuurid",9356.36,..,0.00,..,0.00,..,9356.36,..,..,..,0.00,..,..,..,0.00,..
"2011","Tartu maakond","Tehnilised kultuurid",24760.84,..,1994.89,..,4745.56,..,18012.47,..,..,..,7.93,..,..,..,0.00,..
"2011","Tartu maakond","Avamaaköögivili",72.73,..,14.95,..,13.56,..,44.22,..,..,..,0.00,..,..,..,0.00,..
"2011","Tartu maakond","Katmikkultuurid",7.24,..,1.09,..,6.15,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Tartu maakond","Viljapuud ja marjapõõsad",585.55,..,62.93,..,142.77,..,379.85,..,..,..,0.00,..,..,..,0.00,..
"2011","Tartu maakond","Maasikad",201.67,..,48.69,..,28.11,..,124.87,..,..,..,0.00,..,..,..,0.00,..
"2011","Tartu maakond","Muud kultuurid",1185.41,..,59.69,..,0.00,..,1125.71,..,..,..,0.00,..,..,..,0.00,..
"2011","Valga maakond","Kultuurid kokku",26708.22,..,1549.40,..,2575.36,..,21546.87,..,..,..,1036.60,..,..,..,0.00,..
"2011","Valga maakond","Teravili",15773.37,..,997.10,..,1909.58,..,11830.09,..,..,..,1036.60,..,..,..,0.00,..
"2011","Valga maakond","Kaunvili",1001.55,..,0.00,..,0.00,..,1001.55,..,..,..,0.00,..,..,..,0.00,..
"2011","Valga maakond","Kartul",101.02,..,5.30,..,52.86,..,42.86,..,..,..,0.00,..,..,..,0.00,..
"2011","Valga maakond","Söödakultuurid",3007.42,..,0.00,..,0.00,..,3007.42,..,..,..,0.00,..,..,..,0.00,..
"2011","Valga maakond","Tehnilised kultuurid",5913.27,..,545.02,..,609.80,..,4758.45,..,..,..,0.00,..,..,..,0.00,..
"2011","Valga maakond","Avamaaköögivili",29.02,..,0.00,..,0.00,..,29.02,..,..,..,0.00,..,..,..,0.00,..
"2011","Valga maakond","Katmikkultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Valga maakond","Viljapuud ja marjapõõsad",5.28,..,0.81,..,0.00,..,4.47,..,..,..,0.00,..,..,..,0.00,..
"2011","Valga maakond","Maasikad",12.07,..,1.18,..,3.11,..,7.78,..,..,..,0.00,..,..,..,0.00,..
"2011","Valga maakond","Muud kultuurid",865.22,..,0.00,..,0.00,..,865.22,..,..,..,0.00,..,..,..,0.00,..
"2011","Viljandi maakond","Kultuurid kokku",90085.02,..,7476.73,..,11481.86,..,66575.23,..,..,..,4551.20,..,..,..,0.00,..
"2011","Viljandi maakond","Teravili",57442.20,..,4425.99,..,6068.61,..,42396.41,..,..,..,4551.20,..,..,..,0.00,..
"2011","Viljandi maakond","Kaunvili",883.22,..,52.74,..,0.00,..,830.48,..,..,..,0.00,..,..,..,0.00,..
"2011","Viljandi maakond","Kartul",2024.57,..,29.12,..,1910.03,..,85.42,..,..,..,0.00,..,..,..,0.00,..
"2011","Viljandi maakond","Söödakultuurid",747.25,..,78.44,..,0.00,..,668.82,..,..,..,0.00,..,..,..,0.00,..
"2011","Viljandi maakond","Tehnilised kultuurid",26498.52,..,2874.76,..,3365.68,..,20258.08,..,..,..,0.00,..,..,..,0.00,..
"2011","Viljandi maakond","Avamaaköögivili",168.38,..,1.36,..,128.68,..,38.35,..,..,..,0.00,..,..,..,0.00,..
"2011","Viljandi maakond","Katmikkultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Viljandi maakond","Viljapuud ja marjapõõsad",1.12,..,0.86,..,0.26,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Viljandi maakond","Maasikad",28.35,..,13.46,..,8.62,..,6.27,..,..,..,0.00,..,..,..,0.00,..
"2011","Viljandi maakond","Muud kultuurid",2291.40,..,0.00,..,0.00,..,2291.40,..,..,..,0.00,..,..,..,0.00,..
"2011","Võru maakond","Kultuurid kokku",16419.09,..,1128.13,..,3244.19,..,12003.51,..,..,..,43.27,..,..,..,0.00,..
"2011","Võru maakond","Teravili",8022.11,..,349.55,..,858.97,..,6770.32,..,..,..,43.27,..,..,..,0.00,..
"2011","Võru maakond","Kaunvili",5.53,..,0.00,..,0.00,..,5.53,..,..,..,0.00,..,..,..,0.00,..
"2011","Võru maakond","Kartul",1836.22,..,0.23,..,1616.15,..,219.84,..,..,..,0.00,..,..,..,0.00,..
"2011","Võru maakond","Söödakultuurid",1457.76,..,0.00,..,0.00,..,1457.76,..,..,..,0.00,..,..,..,0.00,..
"2011","Võru maakond","Tehnilised kultuurid",4754.06,..,771.33,..,577.12,..,3405.61,..,..,..,0.00,..,..,..,0.00,..
"2011","Võru maakond","Avamaaköögivili",143.27,..,6.05,..,29.87,..,107.35,..,..,..,0.00,..,..,..,0.00,..
"2011","Võru maakond","Katmikkultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Võru maakond","Viljapuud ja marjapõõsad",153.12,..,0.00,..,153.12,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2011","Võru maakond","Maasikad",10.97,..,0.97,..,8.95,..,1.05,..,..,..,0.00,..,..,..,0.00,..
"2011","Võru maakond","Muud kultuurid",36.07,..,0.00,..,0.00,..,36.07,..,..,..,0.00,..,..,..,0.00,..
"2012","Kogu Eesti","Kultuurid kokku",691907.93,..,48253.07,..,112745.82,..,505197.42,..,..,..,25573.55,..,..,..,138.08,..
"2012","Kogu Eesti","Teravili",440515.65,..,21136.16,..,70055.30,..,323802.24,..,..,..,25521.94,..,..,..,0.00,..
"2012","Kogu Eesti","Kaunvili",7128.93,..,230.59,..,179.19,..,6719.14,..,..,..,0.00,..,..,..,0.00,..
"2012","Kogu Eesti","Kartul",15164.92,..,750.31,..,12420.89,..,1993.72,..,..,..,0.00,..,..,..,0.00,..
"2012","Kogu Eesti","Söödakultuurid",43783.93,..,0.00,..,27.96,..,43747.05,..,..,..,8.92,..,..,..,0.00,..
"2012","Kogu Eesti","Tehnilised kultuurid",172731.73,..,25577.56,..,28427.10,..,118551.89,..,..,..,42.68,..,..,..,132.48,..
"2012","Kogu Eesti","Avamaaköögivili",3672.10,..,179.18,..,535.60,..,2957.32,..,..,..,0.00,..,..,..,0.00,..
"2012","Kogu Eesti","Katmikkultuurid",4.86,..,1.82,..,3.04,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2012","Kogu Eesti","Viljapuud ja marjapõõsad",1551.33,..,297.36,..,753.09,..,500.88,..,..,..,0.00,..,..,..,0.00,..
"2012","Kogu Eesti","Maasikad",995.70,..,51.43,..,221.43,..,717.25,..,..,..,0.00,..,..,..,5.59,..
